id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
70,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",44938,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133519234,1699133519243,9,2,248,1699133519234,1699133519234,0,1,87,1699133519243,1699133519243,0,1,161,"DNS.Facebook","Network",0,6,"star-mini.c10r.facebook.com","","","",""
71,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",44836,"2a03:2880:f152:82:face:b00c:0:25de","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133519239,1699133520822,1583,29,8591,1699133519239,1699133520795,1556,13,3208,1699133519250,1699133520822,1572,16,5383,"QUIC.Facebook","SocialNetwork",0,6,"www.facebook.com","4b8fe4b41b3f13c64ae3288b5b95dfdb","","",""
72,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",52669,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133519381,1699133519398,17,2,366,1699133519381,1699133519381,0,1,95,1699133519398,1699133519398,0,1,271,"DNS.GoogleServices","Network",0,6,"optimizationguide-pa.googleapis.com","","","",""
73,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",35088,"2a00:1450:4003:80d::200a","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133519400,1699133528469,9069,36,9302,1699133519400,1699133528425,9025,18,3714,1699133519443,1699133528469,9026,18,5588,"QUIC.GoogleServices","Web",0,6,"optimizationguide-pa.googleapis.com","11ee4310f89461bfeb5aa67aac6ad3f5","","",""
74,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",59614,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133519605,1699133519609,4,2,225,1699133519605,1699133519605,0,1,81,1699133519609,1699133519609,0,1,144,"DNS.Instagram","Network",0,6,"gateway.instagram.com","","","",""
75,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",44785,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133519605,1699133519615,10,2,213,1699133519605,1699133519605,0,1,81,1699133519615,1699133519615,0,1,132,"DNS.Instagram","Network",0,6,"gateway.instagram.com","","","",""
76,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",38668,"2a03:2880:f052:0:face:b00c:0:6206","00:06:91:d8:44:2f","00:06:91",443,6,6,0,0,1699133519621,1699133688179,168558,384,154814,1699133519621,1699133688171,168550,189,135243,1699133519629,1699133688179,168550,195,19571,"TLS.Instagram","SocialNetwork",0,6,"gateway.instagram.com","5d1824daa7c06bf8382b3cf09a80664f","fcb2d4d0991292272fcb1e464eedfd43","",""
77,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",59524,"2a00:1450:400c:c0a::bc","00:06:91:d8:44:2f","00:06:91",5228,6,6,0,0,1699133519694,1699133658886,139192,8,688,1699133519694,1699133658846,139152,4,344,1699133519732,1699133658886,139154,4,344,"Unknown","Unspecified",0,0,"","","","",""
78,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",43756,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133521236,1699133521240,4,2,235,1699133521236,1699133521236,0,1,83,1699133521240,1699133521240,0,1,152,"DNS.Instagram","Network",0,6,"edge-chat.instagram.com","","","",""
79,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",57982,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133521236,1699133521245,9,2,223,1699133521236,1699133521236,0,1,83,1699133521245,1699133521245,0,1,140,"DNS.Instagram","Network",0,6,"edge-chat.instagram.com","","","",""
80,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",48943,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133521236,1699133521246,10,2,281,1699133521236,1699133521236,0,1,83,1699133521246,1699133521246,0,1,198,"DNS.Instagram","Network",0,6,"edge-chat.instagram.com","","","",""
81,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",32797,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133521246,1699133521254,8,2,248,1699133521246,1699133521246,0,1,87,1699133521254,1699133521254,0,1,161,"DNS.Instagram","Network",0,6,"instagram.c10r.facebook.com","","","",""
82,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",44842,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133521942,1699133521947,5,2,280,1699133521942,1699133521942,0,1,86,1699133521947,1699133521947,0,1,194,"DNS.Facebook","Network",0,6,"web-chat-e2ee.facebook.com","","","",""
83,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",54607,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133521943,1699133521954,11,2,314,1699133521943,1699133521943,0,1,86,1699133521954,1699133521954,0,1,228,"DNS.Facebook","Network",0,6,"web-chat-e2ee.facebook.com","","","",""
84,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",34306,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133521954,1699133521963,9,2,238,1699133521954,1699133521954,0,1,82,1699133521963,1699133521963,0,1,156,"DNS.Facebook","Network",0,6,"z-p3.c10r.facebook.com","","","",""
85,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",53035,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133527417,1699133527422,5,2,220,1699133527417,1699133527417,0,1,79,1699133527422,1699133527422,0,1,141,"DNS.Google","Network",0,6,"clients4.google.com","","","",""
86,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",47395,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133528480,1699133528489,9,2,205,1699133528480,1699133528480,0,1,76,1699133528489,1699133528489,0,1,129,"DNS.WhatsApp","Network",0,6,"web.whatsapp.com","","","",""
87,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",59077,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133528480,1699133528491,11,2,262,1699133528480,1699133528480,0,1,76,1699133528491,1699133528491,0,1,186,"DNS.WhatsApp","Network",0,6,"web.whatsapp.com","","","",""
88,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",33877,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133528674,1699133528683,9,2,190,1699133528674,1699133528674,0,1,87,1699133528683,1699133528683,0,1,103,"DNS.GoogleServices","Network",0,6,"safebrowsing.googleapis.com","","","",""
89,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",41251,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133549605,1699133549609,4,2,240,1699133549605,1699133549605,0,1,76,1699133549609,1699133549609,0,1,164,"DNS.WhatsApp","Network",0,6,"dit.whatsapp.net","","","",""
90,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",58532,"2a03:2880:f252:c8:face:b00c:0:167","00:06:91:d8:44:2f","00:06:91",443,6,6,0,0,1699133549622,1699133549661,39,17,4752,1699133549622,1699133549661,39,10,1496,1699133549632,1699133549661,29,7,3256,"TLS.WhatsApp","Chat",0,6,"dit.whatsapp.net","8198675a2259ec77f0dffaa668c995c5","f4febc55ea12b31ae17cfb7e614afda8","",""
91,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",37900,"162.159.130.232","00:06:91:d8:44:2f","00:06:91",443,6,4,0,0,1699133550334,1699133685476,135142,8,528,1699133550334,1699133685470,135136,4,264,1699133550340,1699133685476,135136,4,264,"TLS","Web",1,1,"","","","",""
92,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",36952,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133564981,1699133565166,185,2,196,1699133564981,1699133564981,0,1,90,1699133565166,1699133565166,0,1,106,"DNS.WhatsAppFiles","Network",0,6,"media.fopo4-2.fna.whatsapp.net","","","",""
93,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",33193,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133564981,1699133565166,185,2,269,1699133564981,1699133564981,0,1,90,1699133565166,1699133565166,0,1,179,"DNS.WhatsAppFiles","Network",0,6,"media.fopo4-2.fna.whatsapp.net","","","",""
94,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",41802,"2001:8a0:210b:e:face:b00c:3333:7020","00:06:91:d8:44:2f","00:06:91",443,6,6,0,0,1699133565167,1699133685212,120045,369,291696,1699133565167,1699133685206,120039,159,15286,1699133565173,1699133685212,120039,210,276410,"TLS.WhatsAppFiles","Download",0,6,"media.fopo4-2.fna.whatsapp.net","76d0ee3f939c33312e9e33388dd660b7","f4febc55ea12b31ae17cfb7e614afda8","",""
95,0,"192.168.1.72","ee:48:50:1d:61:cf","ee:48:50",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1699133580898,1699133664251,83353,9,1116,1699133580898,1699133664251,83353,9,1116,0,0,0,0,0,"MDNS","Network",0,6,"_companion-link._tcp.local","","","",""
96,0,"fe80::18de:e020:3a8c:7fe9","ee:48:50:1d:61:cf","ee:48:50",5353,"ff02::fb","33:33:00:00:00:fb","33:33:00",5353,17,6,0,0,1699133580898,1699133664251,83353,9,1296,1699133580898,1699133664251,83353,9,1296,0,0,0,0,0,"MDNS","Network",0,6,"_companion-link._tcp.local","","","",""
97,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",47398,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133581703,1699133581708,5,2,216,1699133581703,1699133581703,0,1,94,1699133581708,1699133581708,0,1,122,"DNS.Instagram","Network",0,6,"z-p42-instagram.c10r.instagram.com","","","",""
98,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",37854,"2a03:2880:f252:e0:face:b00c:0:4420","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133581715,1699133581952,237,28,14501,1699133581715,1699133581950,235,12,6796,1699133581789,1699133581952,163,16,7705,"QUIC.Instagram","SocialNetwork",0,6,"www.instagram.com","6a59811093eaf62639aebee9ce86589e","","",""
99,0,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",0,"224.0.0.1","a4:fc:77:76:38:fb","a4:fc:77",0,2,4,0,0,1699133622644,1699133622644,0,1,60,1699133622644,1699133622644,0,1,60,0,0,0,0,0,"IGMP","Network",0,6,"","","","",""
100,0,"192.168.1.65","aa:15:c1:83:da:48","aa:15:c1",47556,"239.255.255.250","a4:fc:77:76:38:fb","a4:fc:77",1900,17,4,0,0,1699133628300,1699133628300,0,1,179,1699133628300,1699133628300,0,1,179,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","",""
101,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",42919,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133636929,1699133636937,8,2,200,1699133636929,1699133636929,0,1,92,1699133636937,1699133636937,0,1,108,"DNS.Instagram","Network",0,6,"scontent-fra3-2.cdninstagram.com","","","",""
102,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",54223,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133636929,1699133636939,10,2,200,1699133636929,1699133636929,0,1,92,1699133636939,1699133636939,0,1,108,"DNS.Instagram","Network",0,6,"scontent-fra3-1.cdninstagram.com","","","",""
103,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",58735,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133636949,1699133636957,8,2,209,1699133636949,1699133636949,0,1,73,1699133636957,1699133636957,0,1,136,"DNS.Facebook","Network",0,6,"cdn.fbsbx.com","","","",""
104,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",32860,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133636950,1699133636959,9,2,212,1699133636950,1699133636950,0,1,92,1699133636959,1699133636959,0,1,120,"DNS.Instagram","Network",0,6,"scontent-fra5-1.cdninstagram.com","","","",""
105,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",56854,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133636951,1699133636962,11,2,200,1699133636951,1699133636951,0,1,92,1699133636962,1699133636962,0,1,108,"DNS.Instagram","Network",0,6,"scontent-fra5-2.cdninstagram.com","","","",""
106,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",41570,"2a03:2880:f277:c0:face:b00c:0:43fe","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133636973,1699133639772,2799,667,674916,1699133636973,1699133639772,2799,141,16925,1699133637311,1699133639772,2461,526,657991,"QUIC.Instagram","SocialNetwork",0,6,"scontent-fra3-1.cdninstagram.com","d1c6b81cdf4ae81ff98e65ba06995aad","","",""
107,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",57221,"2a03:2880:f276:d2:face:b00c:0:43fe","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133637099,1699133642735,5636,2634,2613571,1699133637099,1699133642395,5296,517,67080,1699133637441,1699133642735,5294,2117,2546491,"QUIC.Instagram","SocialNetwork",0,6,"scontent-fra5-1.cdninstagram.com","131aa7201d41accc92d3571dba107b7b","","",""
108,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",52809,"2001:8a0:210b:a:face:b00c:3333:a3f","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133642308,1699133688989,46681,9937,11314240,1699133642308,1699133688968,46660,1177,146231,1699133642314,1699133688989,46675,8760,11168009,"QUIC.Instagram","SocialNetwork",0,6,"instagram.fopo4-1.fna.fbcdn.net","941f659f670e7de1eb215e6061be21f4","","",""
109,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",50400,"2001:8a0:210b:a:face:b00c:3333:a3f","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133647755,1699133683101,35346,3344,3738099,1699133647755,1699133683101,35346,419,54708,1699133647761,1699133683101,35340,2925,3683391,"QUIC.Instagram","SocialNetwork",0,6,"instagram.fopo4-1.fna.fbcdn.net","8569abf712831441469c469612920f9c","","",""
110,0,"2001:8a0:210b:a:face:b00c:3333:a3f","00:06:91:d8:44:2f","00:06:91",443,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",52809,17,6,0,3,1699133656567,1699133656567,0,1,1294,1699133656567,1699133656567,0,1,1294,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
111,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",44275,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133656742,1699133656885,143,2,200,1699133656742,1699133656742,0,1,92,1699133656885,1699133656885,0,1,108,"DNS.Instagram","Network",0,6,"scontent-otp1-1.cdninstagram.com","","","",""
112,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",40966,"2a03:2880:f223:c4:face:b00c:0:43fe","00:06:91:d8:44:2f","00:06:91",443,6,6,0,0,1699133656888,1699133657391,503,57,37987,1699133656888,1699133657391,503,27,3783,1699133657075,1699133657390,315,30,34204,"TLS.Instagram","SocialNetwork",0,6,"scontent-otp1-1.cdninstagram.com","13518a21bf35fcb624e4da06570a42de","f4febc55ea12b31ae17cfb7e614afda8","",""
113,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",57936,"2a00:1450:4003:80e::200a","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133685114,1699133685237,123,21,7658,1699133685114,1699133685219,105,11,2866,1699133685170,1699133685237,67,10,4792,"QUIC.GoogleServices","Web",0,6,"content-autofill.googleapis.com","3c1c1536f53026d06dd086777ad3388e","","",""
114,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",59628,"2a00:1450:4003:80f::2001","00:06:91:d8:44:2f","00:06:91",443,6,6,0,0,1699133513905,1699133656932,143027,33,13669,1699133513905,1699133656932,143027,18,2148,1699133513931,1699133656932,143001,15,11521,"TLS.Google","Web",0,6,"lh5.googleusercontent.com","d3ab4c05ec24001abe8a7b5f9f5c96a1","eb1d94daa7e0344597e756a1fb6e7054","",""
115,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",38017,"2a00:1450:4003:808::2004","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133513916,1699133528000,14084,151,99247,1699133513916,1699133527984,14068,58,7998,1699133513956,1699133528000,14044,93,91249,"QUIC.Google","Web",0,6,"www.google.com","033ff657eeab59f52bec4c0a9636bf9d","","",""
116,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",44650,"2a03:2880:f252:e0:face:b00c:0:4420","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133516484,1699133550841,34357,580,373048,1699133516484,1699133550816,34332,252,128285,1699133516495,1699133550841,34346,328,244763,"QUIC.Instagram","SocialNetwork",0,6,"www.instagram.com","32e95ebc2138d44708d3a4d8fd2d8e79","","",""
117,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",55133,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133518243,1699133518249,6,2,210,1699133518243,1699133518243,0,1,91,1699133518249,1699133518249,0,1,119,"DNS.Instagram","Network",0,6,"instagram.fopo4-1.fna.fbcdn.net","","","",""
118,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",42458,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133518243,1699133518263,20,2,198,1699133518243,1699133518243,0,1,91,1699133518263,1699133518263,0,1,107,"DNS.Instagram","Network",0,6,"instagram.fopo4-1.fna.fbcdn.net","","","",""
119,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",40345,"2001:8a0:210b:a:face:b00c:3333:a3f","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133518265,1699133518287,22,47,31322,1699133518265,1699133518287,22,20,6789,1699133518271,1699133518286,15,27,24533,"QUIC.Instagram","SocialNetwork",0,6,"instagram.fopo4-1.fna.fbcdn.net","c4d7be21c7f94b45af69a4d1ac0aa818","","",""
120,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",45402,"2001:8a0:210b:a:face:b00c:3333:a3f","00:06:91:d8:44:2f","00:06:91",443,6,6,0,0,1699133518273,1699133656888,138615,23,5240,1699133518273,1699133656888,138615,13,1709,1699133518278,1699133638296,120018,10,3531,"TLS.Instagram","SocialNetwork",0,6,"instagram.fopo4-1.fna.fbcdn.net","1dfc865db88c1e8b178f43ea86ddf2a7","f4febc55ea12b31ae17cfb7e614afda8","",""
121,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",40382,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133519191,1699133519198,7,2,217,1699133519191,1699133519191,0,1,83,1699133519198,1699133519198,0,1,134,"DNS.Instagram","Network",0,6,"static.cdninstagram.com","","","",""
122,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",45146,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133519191,1699133519204,13,2,262,1699133519191,1699133519191,0,1,83,1699133519204,1699133519204,0,1,179,"DNS.Instagram","Network",0,6,"static.cdninstagram.com","","","",""
123,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",47147,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133519220,1699133519233,13,2,209,1699133519220,1699133519220,0,1,76,1699133519233,1699133519233,0,1,133,"DNS.Facebook","Network",0,6,"www.facebook.com","","","",""
124,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",56543,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133519606,1699133519618,12,2,271,1699133519606,1699133519606,0,1,81,1699133519618,1699133519618,0,1,190,"DNS.Instagram","Network",0,6,"gateway.instagram.com","","","",""
125,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",41267,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133519618,1699133519626,8,2,236,1699133519618,1699133519618,0,1,81,1699133519626,1699133519626,0,1,155,"DNS.Facebook","Network",0,6,"dgw.c10r.facebook.com","","","",""
126,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",57464,"2a03:2880:f252:cb:face:b00c:0:43fe","00:06:91:d8:44:2f","00:06:91",443,6,6,0,0,1699133521252,1699133679801,158549,528,231640,1699133521252,1699133679801,158549,252,29783,1699133521261,1699133679801,158540,276,201857,"TLS.Instagram","SocialNetwork",0,6,"edge-chat.instagram.com","456a341be225f9b546e7cb1094e2daca","fcb2d4d0991292272fcb1e464eedfd43","",""
127,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",36455,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133521943,1699133521953,10,2,268,1699133521943,1699133521943,0,1,86,1699133521953,1699133521953,0,1,182,"DNS.Facebook","Network",0,6,"web-chat-e2ee.facebook.com","","","",""
128,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",57851,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133521948,1699133521952,4,2,192,1699133521948,1699133521948,0,1,82,1699133521952,1699133521952,0,1,110,"DNS.Facebook","Network",0,6,"z-p3.c10r.facebook.com","","","",""
129,0,"2001:8a0:c78c:6700::1","00:06:91:d8:44:2f","00:06:91",0,"ff02::1:ffaa:9ef8","33:33:ff:aa:9e:f8","33:33:ff",0,58,6,0,0,1699133522120,1699133522120,0,1,86,1699133522120,1699133522120,0,1,86,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","",""
130,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",50741,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133523008,1699133523013,5,2,209,1699133523008,1699133523008,0,1,79,1699133523013,1699133523013,0,1,130,"DNS.Facebook","Network",0,6,"static.xx.fbcdn.net","","","",""
131,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",47816,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133523009,1699133523019,10,2,197,1699133523009,1699133523009,0,1,79,1699133523019,1699133523019,0,1,118,"DNS.Facebook","Network",0,6,"static.xx.fbcdn.net","","","",""
132,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",55448,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133523020,1699133523028,8,2,231,1699133523020,1699133523020,0,1,81,1699133523028,1699133523028,0,1,150,"DNS.Facebook","Network",0,6,"scontent.xx.fbcdn.net","","","",""
133,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",60050,"2a03:2880:f052:f:face:b00c:0:3","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133523029,1699133523234,205,287,279351,1699133523029,1699133523234,205,69,8544,1699133523040,1699133523232,192,218,270807,"QUIC.Facebook","SocialNetwork",0,6,"static.xx.fbcdn.net","b02e9d05194e344d2f53858b88aa9007","","",""
134,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",33329,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133528480,1699133528484,4,2,217,1699133528480,1699133528480,0,1,76,1699133528484,1699133528484,0,1,141,"DNS.WhatsApp","Network",0,6,"web.whatsapp.com","","","",""
135,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",55649,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133528674,1699133528678,4,2,202,1699133528674,1699133528674,0,1,87,1699133528678,1699133528678,0,1,115,"DNS.GoogleServices","Network",0,6,"safebrowsing.googleapis.com","","","",""
136,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",45479,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133528674,1699133528684,10,2,234,1699133528674,1699133528674,0,1,87,1699133528684,1699133528684,0,1,147,"DNS.GoogleServices","Network",0,6,"safebrowsing.googleapis.com","","","",""
137,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",60112,"2a03:2880:f252:c8:face:b00c:0:167","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133528941,1699133587042,58101,5979,6557835,1699133528941,1699133586946,58005,772,92949,1699133528953,1699133587042,58089,5207,6464886,"QUIC.WhatsApp","Chat",0,6,"web.whatsapp.com","53633a7f470ef713e1adfd61b4820916","","",""
138,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",51804,"2a03:2880:f252:c8:face:b00c:0:167","00:06:91:d8:44:2f","00:06:91",443,6,6,0,0,1699133530605,1699133629926,99321,1681,769684,1699133530605,1699133629926,99321,837,223836,1699133530614,1699133629926,99312,844,545848,"TLS.WhatsApp","Chat",0,6,"web.whatsapp.com","916e5009c20d38549fb806f01a058e9f","fcb2d4d0991292272fcb1e464eedfd43","",""
139,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",56768,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133539497,1699133539502,5,2,206,1699133539497,1699133539497,0,1,89,1699133539502,1699133539502,0,1,117,"DNS.WhatsAppFiles","Network",0,6,"media-lis1-1.cdn.whatsapp.net","","","",""
140,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",56201,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133540690,1699133540694,4,2,208,1699133540690,1699133540690,0,1,90,1699133540694,1699133540694,0,1,118,"DNS.WhatsAppFiles","Network",0,6,"media.fopo4-1.fna.whatsapp.net","","","",""
